frame,idx,hdim_1,hdim_2,num,threshold_value,feature,time,timestr,lon,lat,ncells,case,domain,size_km2
38,8,12.29997937840307,117.85598985926352,117,0.5,1136,2024-09-28 15:10:00,2024-09-28 15:10:00,14.239279949296318,51.91149989689201,258.0,case2,DOM01,48.66094650956441
38,12,43.272928542615105,63.40984505497835,89,0.5,1138,2024-09-28 15:10:00,2024-09-28 15:10:00,13.967049225274891,52.066364642713076,195.0,case2,DOM01,36.77862236188009
38,20,86.39741248273357,139.99375203884142,141,0.5,1142,2024-09-28 15:10:00,2024-09-28 15:10:00,14.349968760194207,52.28198706241367,285.0,case2,DOM01,53.75337114428628
38,21,100.61937013466128,152.62352727075674,137,0.5,1143,2024-09-28 15:10:00,2024-09-28 15:10:00,14.413117636353784,52.3530968506733,218.0,case2,DOM01,41.116613717383885
38,26,52.359005963202186,40.115635133865446,25,0.7,1147,2024-09-28 15:10:00,2024-09-28 15:10:00,13.850578175669327,52.11179502981601,435.0,case2,DOM01,82.04461911496327
38,27,65.04212951091488,63.28112592531453,167,0.7,1148,2024-09-28 15:10:00,2024-09-28 15:10:00,13.966405629626573,52.17521064755457,795.0,case2,DOM01,149.94361424458802
38,29,68.6572961190777,94.56747673913544,45,0.7,1150,2024-09-28 15:10:00,2024-09-28 15:10:00,14.122837383695677,52.19328648059539,480.0,case2,DOM01,90.53199350616636
38,31,80.43191379234008,24.544524296285157,157,0.7,1151,2024-09-28 15:10:00,2024-09-28 15:10:00,13.772722621481426,52.2521595689617,929.0,case2,DOM01,175.2171290983928
38,32,85.35106704361438,57.72985536032975,83,0.7,1152,2024-09-28 15:10:00,2024-09-28 15:10:00,13.938649276801648,52.27675533521807,450.0,case2,DOM01,84.87374391203096
38,33,92.78986102378455,90.2763602453175,51,0.7,1153,2024-09-28 15:10:00,2024-09-28 15:10:00,14.101381801226587,52.313949305118925,509.0,case2,DOM01,96.00163478049724
38,34,108.09406561842395,93.21120990098478,193,0.7,1154,2024-09-28 15:10:00,2024-09-28 15:10:00,14.116056049504923,52.39047032809212,1219.0,case2,DOM01,229.91354184170166
38,35,110.04761999474219,55.906223143763135,95,0.7,1155,2024-09-28 15:10:00,2024-09-28 15:10:00,13.929531115718815,52.40023809997371,609.0,case2,DOM01,114.86246676094856
39,4,94.86582229106436,135.65156956779572,12,0.3,1158,2024-09-28 15:15:00,2024-09-28 15:15:00,14.328257847838978,52.32432911145533,0.0,case2,DOM01,0.0
39,6,139.65800838459356,177.1987161406921,20,0.3,1159,2024-09-28 15:15:00,2024-09-28 15:15:00,14.535993580703462,52.54829004192297,0.0,case2,DOM01,0.0
39,11,5.104994017016386,126.63748271146483,21,0.5,1162,2024-09-28 15:15:00,2024-09-28 15:15:00,14.283187413557323,51.87552497008508,60.0,case2,DOM01,11.316499188270795
39,12,13.964035015686305,126.02267745742708,39,0.5,1163,2024-09-28 15:15:00,2024-09-28 15:15:00,14.280113387287134,51.919820175078435,132.0,case2,DOM01,24.896298214195745
39,13,20.01569540075229,148.52775214333778,146,0.5,1164,2024-09-28 15:15:00,2024-09-28 15:15:00,14.39263876071669,51.950078477003764,408.0,case2,DOM01,76.9521944802414
39,15,34.029378564592406,146.82124774200196,6,0.5,1165,2024-09-28 15:15:00,2024-09-28 15:15:00,14.38410623871001,52.020146892822964,168.0,case2,DOM01,31.686197727158227
39,16,35.31316259952949,137.22275085321283,8,0.5,1166,2024-09-28 15:15:00,2024-09-28 15:15:00,14.336113754266064,52.026565812997646,158.0,case2,DOM01,29.800114529113092
39,17,40.609315324670135,71.59655008974063,77,0.5,1167,2024-09-28 15:15:00,2024-09-28 15:15:00,14.007982750448704,52.05304657662335,163.0,case2,DOM01,30.74315612813566
39,23,83.64792344875035,148.8942041826931,169,0.5,1171,2024-09-28 15:15:00,2024-09-28 15:15:00,14.394471020913466,52.26823961724375,278.0,case2,DOM01,52.43311290565468
39,24,99.32453479292407,162.8948219753659,110,0.5,1172,2024-09-28 15:15:00,2024-09-28 15:15:00,14.464474109876829,52.34662267396462,282.0,case2,DOM01,53.18754618487273
